"Order ID","Order Date","Customer ID","Product ID",Sales,Quantity,Profit
CA-2015-110863,11/17/2015,AA-10645,FUR-CH-10002073,1323.9,5,383.931
CA-2015-132465,9/11/2015,DM-13525,OFF-ST-10001932,772.68,4,108.1752
CA-2017-121489,8/21/2017,CM-11815,OFF-ST-10000025,572.58,6,34.3548
CA-2016-169663,3/10/2016,RH-19510,TEC-MA-10000984,3357.6,3,377.73
CA-2015-149846,5/22/2015,SB-20185,TEC-MA-10004002,2973.32,7,334.4985
CA-2017-159149,2/17/2017,CR-12820,TEC-PH-10000038,438.336,4,-87.6672
US-2017-106551,7/22/2017,EB-13930,FUR-CH-10004997,526.344,4,-75.192
CA-2016-116722,11/11/2016,LP-17080,FUR-CH-10004997,451.152,3,0
CA-2016-118073,8/12/2016,CS-12490,FUR-TA-10002533,562.2925,7,-255.5875
CA-2016-102561,7/18/2016,NK-18490,OFF-ST-10001476,284.08,10,24.857
CA-2016-100993,2/5/2016,AZ-10750,FUR-TA-10001095,557.728,4,6.9716
CA-2017-140151,3/23/2017,RB-19360,TEC-CO-10004722,13999.96,4,6719.9808
CA-2016-131296,10/4/2016,MS-17830,FUR-TA-10002622,239.372,2,-23.9372
CA-2016-103464,11/18/2016,PG-18820,TEC-AC-10002842,595,5,95.2
CA-2015-120915,9/28/2015,JJ-15445,TEC-PH-10003012,307.98,2,89.3142
CA-2015-119879,11/21/2015,SS-20410,FUR-TA-10002958,1252.704,8,-480.2032
CA-2015-114811,11/8/2015,KD-16495,TEC-MA-10000045,4643.8,4,2229.024
CA-2015-141565,9/20/2015,BG-11035,OFF-BI-10000545,1369.764,6,-913.176
CA-2016-162355,6/30/2016,PF-19165,FUR-BO-10004695,1266.86,7,291.3778
CA-2014-109897,8/12/2014,BW-11200,TEC-PH-10003691,806.336,8,50.396
CA-2016-133816,5/10/2016,CS-12400,TEC-PH-10001795,743.988,2,-123.998
CA-2017-121790,1/30/2017,LP-17095,TEC-PH-10002584,2003.168,4,250.396
CA-2016-169670,12/25/2016,JE-15715,FUR-CH-10002331,2563.056,8,313.2624
CA-2017-146192,4/22/2017,BD-11725,OFF-ST-10003716,675.06,3,87.7578
CA-2015-154284,12/21/2015,SZ-20035,TEC-AC-10003198,637.44,8,135.456
US-2017-167318,7/26/2017,GZ-14545,TEC-AC-10003870,1649.95,5,659.98
CA-2017-135419,11/3/2017,BG-11740,FUR-TA-10001086,486.368,4,36.4776
US-2017-105935,1/26/2017,BD-11500,TEC-PH-10001459,2939.93,7,764.3818
CA-2017-147207,1/2/2017,TS-21655,FUR-TA-10002958,913.43,5,-169.637
CA-2017-137631,4/28/2017,JL-15235,TEC-PH-10002624,751.984,2,84.5982
CA-2016-163048,2/8/2016,MH-17440,FUR-CH-10001270,241.5,4,0
CA-2016-142594,12/1/2016,EJ-14155,OFF-AP-10002945,901.95,3,297.6435
CA-2015-110814,12/5/2015,BD-11635,OFF-BI-10002026,232.4,5,78.435
CA-2017-140480,7/8/2017,HE-14800,OFF-AR-10004010,174.95,5,45.487
CA-2016-130820,11/15/2016,ON-18715,FUR-TA-10001768,630.024,4,-199.5076
CA-2017-150091,10/12/2017,NP-18670,FUR-BO-10003404,2154.9,5,129.294
CA-2014-131387,4/28/2014,AI-10855,TEC-PH-10001459,1679.96,5,125.997
CA-2016-125087,4/18/2016,TH-21115,OFF-ST-10001780,1554.936,3,77.7468
CA-2015-101000,4/9/2015,IG-15085,OFF-AP-10000179,370.14,3,144.3546
US-2016-164196,11/11/2016,AS-10285,FUR-TA-10001950,2678.94,6,241.1046
CA-2015-145758,10/30/2015,BF-11020,TEC-MA-10004552,1035.8,4,269.308
CA-2016-158841,2/2/2016,SE-20110,TEC-MA-10001127,8749.95,5,2799.984
CA-2014-169061,3/5/2014,AB-10150,TEC-AC-10002001,479.97,3,177.5889
CA-2017-118003,12/4/2017,DO-13645,FUR-CH-10004860,302.94,3,18.1764
CA-2017-147354,3/9/2017,KB-16315,TEC-CO-10000971,479.984,2,59.998
CA-2016-102092,12/9/2016,PM-18940,FUR-TA-10002530,1056.86,7,158.529
CA-2015-117884,3/22/2015,DC-13285,TEC-AC-10002567,447.944,7,89.5888
CA-2016-123540,4/2/2016,DJ-13420,FUR-CH-10000847,1454.9,5,378.274
CA-2016-162390,12/6/2016,DP-13105,OFF-BI-10004318,968.744,7,314.8418
CA-2014-121629,11/28/2014,BT-11680,TEC-MA-10004679,998.85,5,-199.77
CA-2017-146164,12/22/2017,CM-12190,FUR-TA-10004915,607.52,2,97.2032
CA-2017-162015,7/11/2017,KB-16240,TEC-AC-10003832,1287.45,5,244.6155
CA-2014-151946,6/4/2014,BT-11440,FUR-BO-10003272,353.568,2,-44.196
CA-2016-107783,7/28/2016,OT-18730,OFF-BI-10000545,1369.764,6,-913.176
CA-2014-160094,4/30/2014,JM-16195,OFF-ST-10000585,826,5,214.76
CA-2016-164574,7/29/2016,RH-19555,OFF-ST-10003816,704.76,5,26.4285
CA-2017-124765,11/25/2017,HZ-14950,FUR-BO-10003965,723.92,5,-81.441
CA-2016-163951,12/30/2016,CJ-11875,OFF-AR-10004269,16.52,5,1.652
CA-2017-163265,2/16/2017,JS-16030,FUR-CH-10004063,600.558,3,-8.5794
CA-2016-143805,12/1/2016,JD-15895,OFF-AP-10002945,2104.55,7,694.5015
CA-2016-136770,8/14/2016,SP-20650,TEC-AC-10000420,279.96,5,48.993
CA-2017-119284,6/15/2017,TS-21205,TEC-PH-10000560,2239.936,8,223.9936
CA-2017-116988,6/27/2017,PW-19030,TEC-AC-10003832,1287.45,5,244.6155
US-2015-163825,6/16/2015,LC-16885,OFF-BI-10003527,3050.376,3,1143.891
CA-2016-159891,1/31/2016,BF-11170,OFF-BI-10003527,1270.99,1,635.495
CA-2017-115882,9/14/2017,DB-13555,OFF-AP-10002534,942.784,4,94.2784
CA-2015-133585,3/1/2015,CM-12715,FUR-BO-10001811,1227.9984,6,-36.1176
CA-2017-162075,3/18/2017,TT-21220,TEC-PH-10001557,537.544,7,47.0351
CA-2014-162992,12/19/2014,BP-11095,TEC-PH-10001944,583.8,5,72.975
US-2016-150140,4/6/2016,VM-21685,TEC-PH-10002555,1294.75,5,336.635
CA-2014-116666,5/8/2014,KT-16480,TEC-CO-10001449,1799.97,5,239.996
CA-2016-140935,11/10/2016,AB-10015,FUR-BO-10003966,341.96,2,54.7136
CA-2017-100622,11/3/2017,DK-13090,TEC-CO-10003236,959.984,2,311.9948
CA-2015-153423,6/22/2015,SW-20455,OFF-BI-10000545,1217.568,2,456.588
CA-2017-135909,10/13/2017,JW-15220,OFF-BI-10003527,5083.96,5,1906.485
CA-2016-158260,11/4/2016,CC-12475,TEC-MA-10003176,686.4,2,77.22
US-2015-107944,3/23/2015,AM-10360,TEC-AC-10000736,239.97,3,86.3892
CA-2016-147256,10/17/2016,FC-14245,OFF-AP-10003057,1927.59,7,751.7601
CA-2015-111038,12/1/2015,LC-16960,FUR-CH-10003973,2676.672,9,267.6672
CA-2015-163237,8/7/2015,EM-14095,TEC-PH-10003601,494.97,3,148.491
US-2016-144057,5/9/2016,CV-12805,OFF-ST-10001490,856.656,6,107.082
CA-2016-168032,1/30/2016,DF-13135,TEC-PH-10004241,1439.968,4,143.9968
CA-2017-130036,8/27/2017,BP-11185,TEC-AC-10001908,1119.888,14,209.979
CA-2017-111717,10/10/2017,SW-20245,FUR-CH-10001545,239.358,3,-47.8716
CA-2017-150910,12/22/2017,JL-15130,FUR-TA-10002903,934.956,6,-249.3216
CA-2017-105620,12/25/2017,JH-15430,TEC-MA-10004626,120,2,-7.2
CA-2016-157280,11/5/2016,LW-17125,FUR-FU-10003806,756.8,5,75.68
US-2015-128587,12/24/2015,HM-14860,TEC-CO-10003763,4899.93,7,2302.9671
CA-2017-159100,10/16/2017,VP-21760,FUR-TA-10001950,1875.258,7,-968.8833
CA-2016-117121,12/17/2016,AB-10105,OFF-BI-10000545,9892.74,13,4946.37
CA-2014-114335,9/28/2014,XP-21865,FUR-FU-10000277,337.088,4,16.8544
CA-2016-168830,11/7/2016,ML-17395,TEC-AC-10003911,479.97,3,163.1898
CA-2015-160227,11/2/2015,ED-13885,FUR-CH-10002073,2621.322,11,553.3902
CA-2015-162950,6/28/2015,DW-13585,FUR-BO-10001918,482.94,6,-376.6932
CA-2015-132941,5/25/2015,MM-18280,TEC-AC-10003095,207.984,2,36.3972
CA-2017-153045,1/19/2017,NS-18505,FUR-CH-10000309,887.271,3,-63.3765
CA-2014-106971,9/2/2014,BM-11785,TEC-AC-10000844,475.944,7,95.1888
CA-2016-139409,9/5/2016,FW-14395,TEC-PH-10003988,43.6,4,12.208
US-2016-165505,1/23/2016,CB-12535,OFF-ST-10001526,1564.29,13,406.7154
CA-2016-100300,6/24/2016,MJ-17740,TEC-MA-10000984,4476.8,4,503.64
US-2016-155768,12/1/2016,LB-16795,OFF-ST-10002292,1112.94,3,222.588
CA-2017-156776,8/7/2017,JL-15505,OFF-AP-10002534,1473.1,5,412.468
CA-2015-141810,11/2/2015,BB-10990,TEC-PH-10002200,344.704,2,38.7792
CA-2014-103310,5/10/2014,GM-14680,TEC-PH-10001817,1432,5,125.3
CA-2017-103212,10/13/2017,MH-18025,FUR-TA-10003473,1504.52,4,346.0396
CA-2016-127761,11/10/2016,SW-20275,TEC-PH-10003691,881.93,7,220.4825
CA-2015-124499,10/9/2015,FM-14380,FUR-CH-10000513,389.97,3,35.0973
US-2017-102183,8/21/2017,PK-19075,OFF-BI-10001359,4305.552,6,1453.1238
CA-2017-146983,9/2/2017,AH-10210,OFF-BI-10003650,1577.94,3,757.4112
CA-2016-166772,9/20/2016,HJ-14875,FUR-BO-10002853,163.88,2,40.97
US-2017-165456,11/30/2017,TB-21625,FUR-CH-10003981,1079.316,6,-15.4188
CA-2017-121853,9/23/2017,DB-13660,FUR-CH-10003973,594.816,2,59.4816
CA-2016-114860,12/22/2016,DN-13690,FUR-FU-10000277,842.72,8,202.2528
CA-2017-111591,3/21/2017,PS-18970,OFF-ST-10001809,359.32,4,7.1864
CA-2014-108147,6/8/2014,RD-19480,OFF-ST-10003470,1676.88,6,83.844
US-2017-127292,1/19/2017,RM-19375,OFF-AP-10000828,542.94,3,152.0232
CA-2014-125997,9/20/2014,MW-18220,TEC-PH-10003072,1349.91,9,661.4559
CA-2017-162789,9/22/2017,LC-17140,TEC-AC-10002842,1071,9,171.36
CA-2015-164777,1/27/2015,SC-20305,FUR-CH-10002024,2803.92,5,0
CA-2014-116246,9/12/2014,LW-17215,FUR-CH-10002024,3785.292,6,420.588
CA-2014-165477,12/29/2014,RE-19405,OFF-AP-10003281,48.36,5,6.045
CA-2015-156566,10/1/2015,EM-13960,TEC-PH-10001817,572.8,2,50.12
CA-2016-105207,1/3/2016,BO-11350,FUR-TA-10000617,1592.85,7,350.427
CA-2016-125220,10/14/2016,BE-11410,TEC-AC-10003033,1649.75,5,544.4175
CA-2017-156958,12/5/2017,PB-18805,FUR-FU-10003268,199.9,5,39.98
CA-2015-135251,8/6/2015,RP-19270,FUR-BO-10003965,369.1992,3,-114.0174
CA-2015-147690,11/10/2015,SC-20020,OFF-ST-10001526,577.584,6,43.3188
CA-2015-163923,5/30/2015,BD-11560,TEC-AC-10000358,151.96,4,36.4704
CA-2016-129280,5/3/2016,SM-20905,TEC-AC-10002637,431.976,3,-75.5958
CA-2014-130428,3/31/2014,TG-21640,FUR-CH-10002965,1125.488,7,98.4802
CA-2015-143147,5/26/2015,PS-18760,TEC-MA-10004679,399.54,2,-79.908
CA-2017-152975,9/14/2017,RB-19705,TEC-PH-10004586,1079.85,3,323.955
CA-2016-107475,6/7/2016,RS-19870,OFF-FA-10002988,9.648,6,3.4974
CA-2014-119172,5/11/2014,HD-14785,OFF-BI-10002026,104.58,9,-172.557
CA-2014-128524,11/11/2014,MZ-17515,OFF-BI-10003527,2033.584,2,762.594
CA-2014-151330,10/14/2014,TC-21295,FUR-CH-10000749,1628.82,9,260.6112
CA-2014-124702,11/18/2014,MH-17785,FUR-TA-10003008,730.2,4,94.926
CA-2015-116638,1/28/2015,JH-15985,FUR-TA-10000198,4297.644,13,-1862.3124
CA-2016-107104,11/26/2016,MS-17365,FUR-BO-10002213,3406.664,8,160.3136
CA-2016-160717,6/6/2016,ME-17320,TEC-PH-10001459,3023.928,9,226.7946
CA-2016-114867,12/23/2016,FM-14290,TEC-PH-10002645,1499.97,5,-374.9925
CA-2015-130113,12/27/2015,AH-10030,TEC-PH-10003505,668.16,9,75.168
US-2017-135986,6/20/2017,PG-18895,TEC-PH-10003691,503.96,4,125.99
CA-2017-154116,12/15/2017,KM-16660,TEC-PH-10000675,196.776,3,14.7582
CA-2014-114251,11/5/2014,MD-17350,OFF-ST-10003716,1080.096,6,-94.5084
CA-2017-167395,12/2/2017,KM-16720,TEC-PH-10004977,979.95,5,284.1855
CA-2014-111962,9/29/2014,EB-14170,OFF-ST-10000046,807.75,5,153.4725
US-2015-100069,6/29/2015,NF-18475,TEC-PH-10004667,269.98,2,72.8946
CA-2015-117086,11/8/2015,QJ-19255,FUR-BO-10004834,4404.9,5,1013.127
CA-2016-146913,10/31/2016,SF-20965,FUR-CH-10001854,1403.92,5,70.196
CA-2014-169019,7/26/2014,LF-17185,OFF-BI-10004995,2177.584,8,-3701.8928
CA-2015-162201,6/8/2015,AG-10495,OFF-ST-10000046,516.96,4,-6.462
CA-2017-130302,9/14/2017,CY-12745,TEC-AC-10002001,895.944,7,190.3881
US-2016-125402,9/25/2016,DL-12865,FUR-CH-10000665,483.136,4,60.392
CA-2015-164301,3/26/2015,EB-13840,FUR-TA-10001889,3393.68,8,610.8624
US-2017-166324,4/20/2017,BE-11455,OFF-ST-10000078,848.544,4,-21.2136
CA-2016-122581,8/21/2016,JK-15370,FUR-CH-10002961,573.174,7,63.686
CA-2017-117646,8/21/2017,SC-20845,OFF-ST-10000036,237.096,3,20.7459
US-2015-129007,9/13/2015,KD-16615,FUR-CH-10000155,717.72,3,71.772
CA-2015-159534,3/20/2015,DH-13075,OFF-BI-10003656,1087.936,8,353.5792
CA-2016-129630,9/4/2016,IM-15055,TEC-CO-10003763,2799.96,5,944.9865
CA-2017-121559,6/1/2017,HW-14935,OFF-AP-10002945,2405.2,8,793.716
CA-2017-153871,12/11/2017,RB-19435,OFF-BI-10004600,735.98,2,331.191
US-2016-103674,12/6/2016,AP-10720,OFF-BI-10002026,437.472,14,153.1152
