"Customer ID",Sales,sales_rank
RB-19570,61.44,4654
TT-21265,61.44,4654
AI-10855,61.4,4658
TC-20980,61.4,4658
KB-16600,61.38,4660
TC-21535,61.192,4661
BE-11410,61.12,4662
LC-16960,61.1,4663
GT-14755,61.06,4664
JP-15520,61.06,4664
GP-14740,61.04,4666
JF-15190,61.02,4667
DB-12910,61,4668
ER-13855,60.984,4669
GA-14725,60.89,4670
SB-20290,60.864,4671
KH-16510,60.84,4672
FC-14245,60.84,4672
EM-13825,60.83,4674
AS-10240,60.81,4675
JE-15610,60.768,4676
DR-12940,60.74,4677
CC-12685,60.736,4678
MM-17260,60.72,4679
ON-18715,60.72,4679
SF-20200,60.69,4681
RW-19540,60.672,4682
NF-18595,60.672,4682
KC-16255,60.64,4684
CV-12295,60.6,4685
BM-11650,60.45,4686
TB-21625,60.45,4686
TB-21175,60.416,4688
MS-17365,60.416,4688
NS-18640,60.35,4690
KB-16585,60.34,4691
BG-11740,60.312,4692
CS-11950,60.312,4692
BF-11020,60.288,4694
PM-19135,60.144,4695
PB-18805,60.12,4696
GM-14440,60.12,4696
LF-17185,60.12,4696
WB-21850,60.12,4696
JD-15895,60.12,4696
FA-14230,59.994,4701
CC-12100,59.994,4701
CB-12415,59.99,4703
Dp-13240,59.98,4704
JK-15640,59.98,4704
LH-17155,59.98,4704
DN-13690,59.98,4704
EP-13915,59.98,4704
CS-12505,59.976,4709
CD-12790,59.97,4710
DW-13585,59.97,4710
BD-11770,59.97,4710
DB-13270,59.97,4710
TB-21055,59.97,4710
NW-18400,59.97,4710
SV-20365,59.97,4710
KB-16585,59.96,4717
NZ-18565,59.94,4718
CK-12595,59.94,4718
FM-14290,59.94,4718
MA-17560,59.94,4718
HD-14785,59.94,4718
TB-21175,59.92,4723
BP-11230,59.92,4723
JH-15430,59.913,4725
SV-20785,59.904,4726
SZ-20035,59.904,4726
PJ-18835,59.9,4728
CK-12325,59.808,4729
GT-14710,59.808,4729
ME-17320,59.76,4731
MO-17500,59.752,4732
AG-10495,59.712,4733
TB-21280,59.7,4734
KD-16495,59.7,4734
RB-19360,59.52,4736
JK-15370,59.52,4736
HF-14995,59.52,4736
DD-13570,59.52,4736
DB-13555,59.52,4736
BG-11695,59.52,4736
BW-11110,59.52,4736
DK-12835,59.52,4736
AB-10150,59.52,4736
PN-18775,59.48,4745
JL-15130,59.24,4746
GM-14440,59.2,4747
TC-21295,59.2,4747
AJ-10795,59.184,4749
DB-13405,59.1,4750
CT-11995,58.924,4751
FG-14260,58.73,4752
ST-20530,58.72,4753
SM-20950,58.68,4754
RB-19645,58.58,4755
RB-19795,58.48,4756
VP-21760,58.48,4756
HF-14995,58.48,4756
NS-18640,58.464,4759
NC-18535,58.416,4760
MD-17350,58.416,4760
AP-10720,58.408,4762
SP-20650,58.38,4763
EH-13945,58.368,4764
MD-17860,58.36,4765
DW-13480,58.34,4766
JF-15355,58.34,4766
AR-10510,58.32,4768
VM-21685,58.32,4768
TB-21520,58.32,4768
ON-18715,58.24,4771
CK-12205,58.24,4771
TR-21325,58.2,4773
DP-13000,58.17,4774
PG-18895,58.112,4775
CL-12565,58.112,4775
IM-15070,58.08,4777
RF-19735,58.05,4778
AG-10390,58.05,4778
DB-13555,57.96,4780
BM-11650,57.96,4780
BN-11515,57.93,4782
AJ-10795,57.9,4783
YC-21895,57.75,4784
KD-16345,57.75,4784
TS-21655,57.75,4784
TB-21400,57.69,4787
BS-11365,57.69,4787
BS-11365,57.68,4789
CK-12325,57.594,4790
LD-17005,57.584,4791
AG-10675,57.584,4791
MK-17905,57.582,4793
CA-12310,57.576,4794
AC-10420,57.576,4794
DO-13645,57.568,4796
EB-13705,57.504,4797
JH-15820,57.42,4798
PJ-18835,57.408,4799
TA-21385,57.4,4800
BS-11380,57.36,4801
EJ-13720,57.23,4802
DB-13405,57.06,4803
RF-19735,56.98,4804
BT-11440,56.96,4805
JD-15895,56.91,4806
EB-13930,56.82,4807
NB-18655,56.784,4808
HG-14845,56.704,4809
RP-19270,56.704,4809
JD-16015,56.704,4809
SC-20050,56.7,4812
JB-16000,56.7,4812
CM-12445,56.686,4814
MP-17965,56.686,4814
DP-13390,56.65,4816
EJ-13720,56.568,4817
MP-17965,56.56,4818
BF-11005,56.56,4818
EC-14050,56.56,4818
TH-21235,56.52,4821
RF-19840,56.52,4821
BF-11215,56.52,4821
SB-20290,56.45,4824
CK-12760,56.45,4824
CC-12475,56.4,4826
DB-13060,56.328,4827
BD-11605,56.3,4828
EK-13795,56.3,4828
KD-16495,56.3,4828
FC-14245,56.3,4828
DM-13345,56.28,4832
JL-15175,56.16,4833
AR-10540,56.07,4834
TS-21340,56.064,4835
KH-16360,56.064,4835
JF-15355,55.992,4837
NP-18670,55.992,4837
DO-13435,55.984,4839
JH-15910,55.984,4839
DK-13090,55.984,4839
KH-16510,55.98,4842
TB-21355,55.98,4842
NG-18355,55.968,4844
RA-19285,55.944,4845
RB-19645,55.936,4846
MJ-17740,55.92,4847
PB-19150,55.92,4847
JA-15970,55.92,4847
DB-13615,55.86,4850
JL-15505,55.76,4851
BF-11215,55.616,4852
RD-19930,55.584,4853
AG-10270,55.5,4854
MH-17785,55.48,4855
TH-21550,55.48,4855
MC-17590,55.48,4855
AY-10555,55.48,4855
TS-21160,55.47,4859
SM-20950,55.44,4860
LC-17140,55.424,4861
AT-10735,55.36,4862
ED-13885,55.36,4862
CM-12715,55.328,4864
DB-12970,55.264,4865
RB-19330,55.2,4866
AR-10510,55.188,4867
LH-17155,55.176,4868
BT-11530,55.176,4868
HZ-14950,55.176,4868
MC-17275,55.104,4871
EB-13750,55.008,4872
MP-17470,54.992,4873
TT-21265,54.96,4874
JF-15190,54.96,4874
IM-15070,54.92,4876
JM-16195,54.92,4876
EH-13765,54.9,4878
TD-20995,54.9,4878
JM-15580,54.9,4878
KM-16720,54.9,4878
LW-17215,54.9,4878
HK-14890,54.896,4883
HK-14890,54.816,4884
EA-14035,54.816,4884
HJ-14875,54.816,4884
LP-17095,54.792,4887
MS-17980,54.768,4888
BE-11455,54.712,4889
GZ-14470,54.66,4890
PR-18880,54.528,4891
JJ-15445,54.5,4892
BE-11455,54.48,4893
EM-13960,54.384,4894
DS-13030,54.384,4894
JH-15910,54.368,4896
GG-14650,54.336,4897
KM-16660,54.32,4898
TH-21235,54.32,4898
PO-18850,54.224,4900
SP-20920,54.224,4900
DL-13315,54.208,4902
RA-19945,54.192,4903
SE-20110,53.984,4904
EB-13870,53.982,4905
MC-18130,53.97,4906
JF-15565,53.952,4907
LT-16765,53.94,4908
DR-12880,53.92,4909
CV-12805,53.9,4910
MA-17560,53.88,4911
SP-20920,53.82,4912
KL-16645,53.72,4913
HJ-14875,53.72,4913
BD-11605,53.7,4915
HM-14980,53.568,4916
GT-14755,53.424,4917
RC-19960,53.424,4917
BN-11515,53.4,4919
SP-20860,53.352,4920
KB-16315,53.34,4921
TH-21235,53.316,4922
RB-19435,53.25,4923
EM-14200,53.25,4923
JH-15985,53.248,4925
RD-19900,53.2,4926
JW-16075,53.088,4927
CK-12205,53.04,4928
MB-17305,53.04,4928
TA-21385,52.99,4930
AA-10315,52.98,4931
AR-10540,52.96,4932
SW-20755,52.792,4933
BF-11020,52.792,4933
PO-18865,52.776,4935
AR-10540,52.76,4936
MR-17545,52.76,4936
FM-14290,52.752,4938
AH-10690,52.68,4939
GM-14455,52.68,4939
TB-21250,52.68,4939
SC-20695,52.59,4942
CB-12415,52.56,4943
MG-18145,52.512,4944
EH-13765,52.512,4944
JB-15400,52.448,4946
MH-18115,52.44,4947
IM-15070,52.416,4948
DL-12925,52.4,4949
Dp-13240,52.34,4950
JH-15985,52.29,4951
AC-10450,52.272,4952
CC-12610,52.272,4952
SC-20440,52.2,4954
CS-12505,52.136,4955
JG-15805,52.096,4956
SZ-20035,52.064,4957
BH-11710,52,4958
TB-21175,51.984,4959
BG-11740,51.98,4960
CT-11995,51.968,4961
CV-12805,51.968,4961
FC-14335,51.968,4961
SM-20905,51.968,4961
HG-14845,51.96,4965
AJ-10780,51.94,4966
GA-14725,51.9,4967
SC-20770,51.897,4968
AH-10075,51.84,4969
MF-17665,51.84,4969
BT-11680,51.84,4969
MP-17470,51.84,4969
BW-11110,51.84,4969
AA-10480,51.84,4969
CK-12205,51.84,4969
PS-18760,51.8,4976
SZ-20035,51.756,4977
JL-15505,51.75,4978
PR-18880,51.75,4978
MA-17995,51.75,4978
BD-11725,51.75,4978
PG-18820,51.75,4978
AR-10570,51.75,4978
BW-11110,51.712,4984
EH-13765,51.648,4985
MC-18100,51.588,4986
JM-15265,51.56,4987
MD-17350,51.56,4987
CC-12685,51.55,4989
JA-15970,51.55,4989
CC-12145,51.52,4991
SS-20875,51.52,4991
CC-12685,51.465,4993
AD-10180,51.45,4994
KH-16690,51.45,4994
CM-12445,51.45,4994
CD-12790,51.45,4994
CV-12805,51.336,4998
KD-16345,51.312,4999
JH-15985,51.312,4999
JE-15475,51.312,4999
SP-20920,51.264,5002
DB-13360,51.184,5003
LH-17020,51.184,5003
ME-18010,51.168,5005
KM-16375,51.168,5005
MD-17350,51.15,5007
JP-15460,51.12,5008
AD-10180,51.072,5009
CM-12445,51.016,5010
SE-20110,51.016,5010
CS-11950,50.997,5012
RA-19915,50.97,5013
KH-16330,50.97,5013
AS-10285,50.96,5015
SS-20140,50.96,5015
CS-12250,50.94,5017
XP-21865,50.94,5017
RD-19720,50.88,5019
ON-18715,50.8,5020
SC-20725,50.784,5021
MF-17665,50.496,5022
Dp-13240,50.454,5023
BO-11350,50.4,5024
DK-13150,50.352,5025
SW-20455,50.352,5025
BW-11110,50.352,5025
JS-16030,50.352,5025
GA-14515,50.32,5029
LC-17050,50.232,5030
WB-21850,50.22,5031
JL-15505,50.136,5032
AH-10120,50.12,5033
CS-12250,50.12,5033
MO-17950,50.12,5033
JC-15385,50,5036
PF-19165,50,5036
AJ-10945,50,5036
GZ-14470,49.98,5039
SS-20140,49.96,5040
SH-19975,49.848,5041
DH-13075,49.848,5041
PC-19000,49.792,5043
EM-14140,49.76,5044
KM-16720,49.65,5045
RF-19840,49.632,5046
JG-15805,49.632,5046
AB-10150,49.632,5046
BS-11380,49.616,5049
BN-11470,49.616,5049
LC-16870,49.568,5051
SM-20320,49.568,5051
BE-11455,49.568,5051
CM-11815,49.568,5051
RB-19645,49.568,5051
RL-19615,49.56,5056
AS-10285,49.536,5057
WB-21850,49.536,5057
RH-19510,49.53,5059
HJ-14875,49.5,5060
RD-19585,49.44,5061
AH-10030,49.408,5062
AM-10705,49.25,5063
AB-10060,49.12,5064
JE-15715,49.12,5064
BP-11155,49.12,5064
EC-14050,49.12,5064
MH-17455,49.12,5064
RL-19615,49.12,5064
AG-10675,49.12,5064
MG-17890,49.08,5071
BP-11185,49.08,5071
CK-12205,48.944,5073
RA-19915,48.94,5074
CC-12370,48.94,5074
RP-19390,48.94,5074
NM-18445,48.91,5077
SJ-20125,48.9,5078
SG-20605,48.896,5079
DL-13315,48.87,5080
BH-11710,48.86,5081
JK-15370,48.86,5081
SN-20710,48.848,5083
JM-15265,48.84,5084
KL-16645,48.816,5085
ME-17725,48.81,5086
SP-20545,48.792,5087
KS-16300,48.784,5088
CV-12805,48.784,5088
RD-19720,48.72,5090
AB-10015,48.712,5091
EJ-14155,48.69,5092
JE-15610,48.672,5093
RB-19570,48.664,5094
GM-14695,48.64,5095
KN-16450,48.632,5096
TB-21250,48.58,5097
EB-14110,48.576,5098
TB-21055,48.48,5099
Dp-13240,48.4,5100
RE-19405,48.36,5101
FM-14215,48.16,5102
BT-11680,48.032,5103
MD-17350,47.992,5104
BB-11545,47.992,5104
ND-18370,47.992,5104
PB-19150,47.992,5104
BM-11785,47.984,5108
SD-20485,47.984,5108
AP-10915,47.984,5108
KT-16465,47.984,5108
SP-20620,47.984,5108
AS-10090,47.984,5108
MG-17680,47.984,5108
VG-21805,47.984,5108
SW-20245,47.984,5108
TB-21250,47.984,5108
LO-17170,47.98,5118
MG-17875,47.98,5118
CC-12550,47.976,5120
MO-17950,47.976,5120
LS-17245,47.976,5120
KN-16390,47.976,5120
SS-20515,47.97,5124
LW-16825,47.968,5125
MK-17905,47.96,5126
DH-13675,47.96,5126
JM-15250,47.952,5128
MV-17485,47.952,5128
PG-18820,47.952,5128
MH-17455,47.952,5128
ML-17410,47.952,5128
TP-21565,47.952,5128
GT-14710,47.952,5128
JC-15340,47.94,5135
CP-12085,47.92,5136
DK-13090,47.904,5137
LB-16795,47.9,5138
EH-13765,47.9,5138
DW-13480,47.88,5140
KB-16315,47.82,5141
KH-16630,47.808,5142
TM-21010,47.79,5143
SR-20740,47.79,5143
BN-11515,47.744,5145
SC-20230,47.616,5146
EP-13915,47.616,5146
VS-21820,47.616,5146
DC-12850,47.584,5149
RW-19630,47.53,5150
LC-17050,47.52,5151
SC-20230,47.52,5151
CC-12145,47.516,5153
RD-19900,47.496,5154
EM-14140,47.4,5155
TC-21145,47.4,5155
JO-15550,47.36,5157
CP-12085,47.36,5157
LC-16870,47.32,5159
MC-17845,47.3,5160
AP-10915,47.3,5160
GT-14710,47.208,5162
RP-19855,47.19,5163
BN-11515,47.18,5164
KW-16435,47.12,5165
JE-15745,47.12,5165
SC-20725,47.04,5167
NP-18325,47.04,5167
BG-11740,47.04,5167
HR-14830,47.01,5170
GB-14530,46.96,5171
BM-11650,46.94,5172
CP-12085,46.9,5173
SD-20485,46.872,5174
RM-19375,46.864,5175
JL-15130,46.864,5175
SG-20080,46.84,5177
PM-18940,46.8,5178
JL-15835,46.8,5178
RC-19825,46.76,5180
CD-11920,46.76,5180
CM-12385,46.74,5182
DK-12895,46.74,5182
DP-13165,46.72,5184
BD-11725,46.72,5184
SZ-20035,46.688,5186
AB-10165,46.688,5186
RA-19915,46.672,5188
PG-18820,46.672,5188
RP-19390,46.64,5190
AG-10525,46.62,5191
DB-13405,46.53,5192
SZ-20035,46.53,5192
SC-20680,46.53,5192
VM-21685,46.51,5195
BD-11605,46.44,5196
SH-20395,46.384,5197
BM-11575,46.384,5197
BK-11260,46.36,5199
SC-20800,46.344,5200
LO-17170,46.32,5201
VM-21685,46.26,5202
GZ-14545,46.26,5202
SP-20545,46.24,5204
JJ-15760,46.2,5205
GT-14710,46.2,5205
SW-20275,46.2,5205
BW-11065,46.152,5208
AB-10060,46,5209
MS-17770,45.99,5210
ON-18715,45.98,5211
SS-20590,45.98,5211
MJ-17740,45.98,5211
JD-15895,45.98,5211
TS-21205,45.96,5215
AT-10735,45.96,5215
RH-19495,45.92,5217
KT-16465,45.92,5217
WB-21850,45.92,5217
BF-11020,45.92,5217
SF-20200,45.894,5221
CP-12085,45.888,5222
SU-20665,45.84,5223
DJ-13510,45.78,5224
PH-18790,45.696,5225
AS-10240,45.696,5225
PB-18805,45.68,5227
JK-15625,45.68,5227
CC-12220,45.68,5227
BD-11560,45.68,5227
SJ-20125,45.68,5227
DB-12910,45.66,5232
SC-20695,45.584,5233
AM-10705,45.584,5233
CC-12475,45.576,5235
AP-10720,45.568,5236
CC-12670,45.528,5237
ME-17320,45.528,5237
MA-17560,45.528,5237
CR-12625,45.48,5240
CA-12265,45.48,5240
PN-18775,45.408,5242
SV-20365,45.4,5243
GK-14620,45.36,5244
BF-11215,45.36,5244
SP-20620,45.36,5244
SB-20290,45.36,5244
CC-12550,45.36,5244
MS-17770,45.36,5244
DJ-13420,45.36,5244
DJ-13510,45.36,5244
FM-14290,45.36,5244
KN-16390,45.36,5244
SV-20785,45.36,5244
EM-14140,45.36,5244
LA-16780,45.36,5244
AJ-10945,45.28,5257
ER-13855,45.248,5258
KH-16330,45.248,5258
AH-10120,45.24,5260
TS-21160,45.216,5261
MC-17575,45.216,5261
LW-16825,45.12,5263
XP-21865,45.04,5264
SF-20065,45.04,5264
NP-18670,45,5266
NC-18535,45,5266
LH-16900,45,5266
TT-21070,45,5266
MF-18250,44.96,5270
EH-14185,44.95,5271
CC-12475,44.94,5272
GP-14740,44.91,5273
NZ-18565,44.856,5274
SP-20545,44.848,5275
SV-20365,44.84,5276
DM-13015,44.82,5277
LS-16975,44.784,5278
HA-14920,44.784,5278
TW-21025,44.784,5278
RB-19360,44.76,5281
AP-10915,44.75,5282
KL-16555,44.75,5282
SS-20140,44.75,5282
DL-12865,44.736,5285
GA-14725,44.688,5286
JW-15955,44.688,5286
JS-15595,44.672,5288
KD-16615,44.67,5289
ED-13885,44.67,5289
GT-14710,44.46,5291
CC-12100,44.46,5291
MH-17620,44.46,5291
MC-17845,44.46,5291
RH-19600,44.43,5295
NW-18400,44.416,5296
CJ-12010,44.4,5297
RH-19510,44.4,5297
SJ-20125,44.4,5297
Dl-13600,44.4,5297
Dp-13240,44.4,5297
FP-14320,44.4,5297
PL-18925,44.4,5297
KM-16225,44.4,5297
AF-10870,44.384,5305
SP-20920,44.376,5306
BF-10975,44.128,5307
FM-14290,44.02,5308
DL-12925,43.98,5309
SC-20305,43.96,5310
PT-19090,43.936,5311
ZC-21910,43.92,5312
DO-13435,43.92,5312
MA-17995,43.92,5312
BP-11095,43.92,5312
XP-21865,43.92,5312
MH-18115,43.872,5317
JK-15205,43.86,5318
ML-17410,43.8,5319
TB-21625,43.8,5319
MP-18175,43.7,5321
BT-11680,43.68,5322
SG-20470,43.68,5322
GA-14515,43.68,5322
SP-20620,43.6,5325
FW-14395,43.6,5325
MK-17905,43.6,5325
AI-10855,43.6,5325
DB-13615,43.584,5329
XP-21865,43.584,5329
NM-18445,43.57,5331
HG-14965,43.56,5332
TC-21475,43.56,5332
SB-20185,43.56,5332
TS-21505,43.512,5335
EJ-14155,43.5,5336
AH-10075,43.44,5337
ML-17410,43.41,5338
TC-21475,43.372,5339
XP-21865,43.32,5340
WB-21850,43.31,5341
GB-14575,43.296,5342
MH-17290,43.28,5343
HG-14965,43.26,5344
QJ-19255,43.26,5344
PP-18955,43.19,5346
AS-10240,43.188,5347
RA-19915,43.176,5348
DB-13615,43.176,5348
KB-16405,43.176,5348
CB-12025,43.176,5348
TR-21325,43.13,5352
MF-18250,43.13,5352
LC-16885,43.12,5354
JD-15895,43.12,5354
MH-17290,43.1,5356
MS-17770,43.1,5356
DB-13360,43.056,5358
SA-20830,43.04,5359
CC-12145,43.02,5360
EM-13825,43,5361
KT-16465,42.976,5362
VD-21670,42.95,5363
JC-15775,42.93,5364
CA-12775,42.85,5365
TB-21400,42.81,5366
NG-18430,42.8,5367
DM-13345,42.76,5368
BP-11050,42.76,5368
CC-12685,42.76,5368
CB-12535,42.68,5371
JF-15295,42.624,5372
EP-13915,42.616,5373
BF-11020,42.616,5373
LP-17080,42.6,5375
CM-12655,42.6,5375
AA-10645,42.6,5375
CV-12805,42.408,5378
SC-20050,42.384,5379
SB-20290,42.368,5380
KL-16645,42.28,5381
KE-16420,42.24,5382
AG-10495,42.24,5382
BG-11035,42.208,5384
TT-21220,42.048,5385
PN-18775,42.048,5385
VT-21700,41.988,5387
CV-12805,41.96,5388
NP-18325,41.96,5388
LA-16780,41.96,5388
NZ-18565,41.96,5388
KH-16630,41.96,5388
CS-11950,41.96,5388
LP-17080,41.96,5388
DN-13690,41.96,5388
PP-18955,41.958,5396
KF-16285,41.95,5397
SW-20755,41.94,5398
JD-15895,41.94,5398
NS-18505,41.92,5400
YC-21895,41.92,5400
BF-11275,41.91,5402
GH-14410,41.904,5403
SP-20650,41.904,5403
LA-16780,41.9,5405
MM-18055,41.9,5405
AJ-10945,41.9,5405
NM-18520,41.88,5408
VP-21760,41.88,5408
SW-20755,41.86,5410
LW-17215,41.86,5410
DC-13285,41.86,5410
SG-20605,41.86,5410
SO-20335,41.86,5410
MT-18070,41.86,5410
CC-12220,41.85,5416
PB-18805,41.72,5417
JM-16195,41.72,5417
AA-10315,41.72,5417
EM-14140,41.6,5420
GM-14500,41.6,5420
ST-20530,41.584,5422
SL-20155,41.568,5423
BO-11350,41.568,5423
VP-21760,41.568,5423
MC-18100,41.552,5426
DK-12835,41.54,5427
CA-12775,41.472,5428
JS-15685,41.472,5428
EA-14035,41.472,5428
EB-13705,41.472,5428
MP-17965,41.424,5432
EH-14125,41.424,5432
JK-16120,41.4,5434
CK-12205,41.4,5434
DH-13675,41.4,5434
FM-14290,41.4,5434
LR-17035,41.4,5434
CM-12715,41.376,5439
TB-21280,41.37,5440
DL-13330,41.37,5440
CB-12025,41.36,5442
JM-15250,41.328,5443
AS-10135,41.28,5444
MA-17560,41.28,5444
AR-10405,41.28,5444
AS-10240,41.256,5447
SC-20770,41.24,5448
DS-13030,41.22,5449
GM-14680,41.04,5450
SF-20065,40.99,5451
BD-11605,40.99,5451
MM-18280,40.99,5451
GM-14680,40.97,5454
EH-13945,40.968,5455
GH-14665,40.92,5456
CC-12100,40.88,5457
FA-14230,40.784,5458
NL-18310,40.784,5458
SH-19975,40.776,5460
EH-14185,40.776,5460
PB-19105,40.776,5460
CA-12055,40.752,5463
JM-15655,40.74,5464
FM-14380,40.74,5464
AG-10270,40.74,5464
JO-15550,40.74,5464
RD-19660,40.74,5464
PJ-18835,40.736,5469
SC-20725,40.712,5470
JD-15895,40.7,5471
NC-18535,40.7,5471
MC-18100,40.68,5473
SE-20110,40.68,5473
MC-18100,40.68,5473
EB-13870,40.68,5473
CS-12250,40.68,5473
BW-11200,40.67,5478
EH-14125,40.635,5479
BM-11140,40.56,5480
TA-21385,40.56,5480
LS-17200,40.54,5482
MS-17710,40.48,5483
NP-18670,40.48,5483
MC-17590,40.48,5483
NG-18355,40.48,5483
MK-18160,40.46,5487
DM-13345,40.46,5487
MB-17305,40.44,5489
GA-14725,40.41,5490
BV-11245,40.3,5491
EM-13810,40.29,5492
AG-10675,40.29,5492
PF-19120,40.256,5494
JA-15970,40.24,5495
RD-19900,40.2,5496
RB-19435,40.2,5496
JE-15475,40.2,5496
NC-18415,40.176,5499
SC-20440,40.176,5499
BK-11260,40.14,5501
RC-19960,40.096,5502
FA-14230,40.096,5502
DA-13450,40.08,5504
MA-17560,40.08,5504
IM-15055,40.08,5504
RF-19840,40.05,5507
GM-14500,40.032,5508
MW-18220,40,5509
CJ-12010,39.992,5510
BD-11770,39.992,5510
BB-11545,39.992,5510
CL-11890,39.99,5513
GG-14650,39.99,5513
LC-16870,39.984,5515
SP-20860,39.984,5515
HE-14800,39.98,5517
JF-15190,39.98,5517
MV-18190,39.98,5517
KD-16270,39.98,5517
BV-11245,39.98,5517
BK-11260,39.96,5522
BD-11320,39.96,5522
JO-15280,39.96,5522
JF-15295,39.96,5522
MD-17860,39.96,5522
IG-15085,39.96,5522
SO-20335,39.96,5522
EB-13750,39.96,5522
LW-16825,39.96,5522
DH-13675,39.96,5522
GM-14680,39.96,5522
AA-10375,39.96,5522
VM-21835,39.936,5534
MV-18190,39.92,5535
DS-13180,39.92,5535
EB-13930,39.92,5535
MP-18175,39.92,5535
JE-15475,39.92,5535
BF-11080,39.9,5540
LS-17200,39.9,5540
CS-12250,39.9,5540
HW-14935,39.89,5543
DJ-13420,39.88,5544
TB-21355,39.88,5544
RD-19900,39.88,5544
NS-18640,39.879,5547
EB-14110,39.872,5548
RD-19900,39.84,5549
AB-10105,39.816,5550
CM-12235,39.808,5551
SC-20305,39.76,5552
BN-11515,39.76,5552
FA-14230,39.72,5554
CS-12355,39.68,5555
MA-17995,39.68,5555
HG-14965,39.68,5555
EH-13765,39.68,5555
DB-13405,39.66,5559
BD-11770,39.624,5560
JS-16030,39.624,5560
MH-17455,39.594,5562
GA-14725,39.582,5563
CK-12205,39.552,5564
SS-20515,39.48,5565
SV-20935,39.312,5566
CC-12475,39.296,5567
PO-19180,39.28,5568
DB-13060,39.264,5569
NC-18415,39.152,5570
DD-13570,39.128,5571
BE-11335,39.08,5572
SP-20650,39.072,5573
TB-21250,39.072,5573
JK-16090,39.072,5573
MC-17605,39,5576
GB-14530,39,5576
AF-10885,38.976,5578
MW-18220,38.976,5578
ZC-21910,38.976,5578
SU-20665,38.97,5581
MA-17560,38.97,5581
RB-19570,38.9,5583
DP-13105,38.88,5584
ND-18460,38.88,5584
CC-12670,38.88,5584
DL-13315,38.88,5584
CW-11905,38.88,5584
NL-18310,38.88,5584
CC-12370,38.88,5584
PW-19240,38.88,5584
SN-20560,38.88,5584
EP-13915,38.88,5584
ED-13885,38.864,5594
JW-15220,38.864,5594
DJ-13630,38.82,5596
JB-15400,38.82,5596
KH-16330,38.784,5598
AG-10675,38.71,5599
Dp-13240,38.62,5600
HL-15040,38.6,5601
RF-19345,38.52,5602
HF-14995,38.52,5602
RD-19720,38.432,5604
AB-10600,38.388,5605
BP-11155,38.376,5606
MA-17560,38.34,5607
LM-17065,38.34,5607
LH-17020,38.29,5609
NH-18610,38.28,5610
AW-10930,38.272,5611
JA-15970,38.256,5612
BD-11320,38.24,5613
DP-13000,38.22,5614
EP-13915,38.19,5615
EC-14050,38.16,5616
TG-21310,38.136,5617
TS-21160,38.088,5618
MP-17965,38.088,5618
TP-21565,38.08,5620
LS-17245,38.04,5621
PJ-18835,38.016,5622
NZ-18565,37.94,5623
LF-17185,37.94,5623
TB-21400,37.94,5623
NG-18430,37.94,5623
EH-13765,37.94,5623
AB-10255,37.94,5623
BW-11110,37.94,5623
ES-14080,37.94,5623
NG-18355,37.91,5631
NC-18625,37.896,5632
Dp-13240,37.88,5633
NC-18340,37.84,5634
PO-18850,37.764,5635
NB-18655,37.76,5636
JC-15775,37.752,5637
BT-11305,37.74,5638
VP-21760,37.74,5638
AG-10270,37.68,5640
MF-17665,37.68,5640
FH-14275,37.68,5640
DA-13450,37.68,5640
RD-19900,37.68,5640
BT-11395,37.68,5640
EL-13735,37.66,5646
DC-12850,37.608,5647
PJ-18835,37.6,5648
LP-17080,37.59,5649
MA-17560,37.59,5649
SM-20950,37.52,5651
BD-11320,37.52,5651
NZ-18565,37.52,5651
KH-16330,37.464,5654
EM-14095,37.44,5655
CK-12595,37.44,5655
LP-17080,37.44,5655
PG-18820,37.425,5658
MH-17290,37.408,5659
MM-17920,37.408,5659
TS-21205,37.4,5661
RA-19285,37.392,5662
DK-13375,37.376,5663
SC-20575,37.376,5663
JM-15655,37.32,5665
PO-18850,37.32,5665
DB-13270,37.312,5667
KM-16225,37.3,5668
AB-10165,37.296,5669
GT-14710,37.24,5670
AM-10360,37.224,5671
CA-12310,37.208,5672
AJ-10780,37.2,5673
BC-11125,37.17,5674
MS-17365,37.17,5674
CD-12790,37.056,5676
HA-14905,37.056,5676
LD-17005,37.05,5678
MR-17545,37.008,5679
PJ-18835,37,5680
DH-13075,36.99,5681
RO-19780,36.96,5682
EC-14050,36.96,5682
NP-18325,36.84,5684
SP-20860,36.84,5684
RD-19585,36.84,5684
BF-11170,36.792,5687
KW-16435,36.792,5687
AB-10255,36.784,5689
DP-13390,36.784,5689
RP-19855,36.784,5689
AS-10240,36.744,5692
EA-14035,36.738,5693
MM-17920,36.672,5694
RD-19585,36.63,5695
CK-12760,36.63,5695
MS-17365,36.63,5695
AZ-10750,36.63,5695
JJ-15445,36.624,5699
JF-15295,36.624,5699
BS-11380,36.624,5699
CC-12220,36.6,5702
BS-11665,36.6,5702
AS-10090,36.56,5704
CV-12295,36.56,5704
PS-18760,36.544,5706
SC-20260,36.51,5707
RR-19525,36.48,5708
EJ-13720,36.44,5709
PS-18970,36.44,5709
XP-21865,36.44,5709
HM-14860,36.4,5712
KN-16705,36.4,5712
AR-10570,36.4,5712
SE-20110,36.4,5712
MA-17995,36.4,5712
SF-20965,36.36,5717
MG-18145,36.336,5718
BC-11125,36.32,5719
AS-10045,36.288,5720
JK-15730,36.288,5720
EJ-13720,36.288,5720
BH-11710,36.288,5720
JE-15715,36.288,5720
DB-12970,36.288,5720
JP-15460,36.288,5720
SC-20725,36.288,5720
JM-15865,36.27,5728
