"Customer ID",Sales,dense_rank_num
SL-20155,61.568,3234
CB-12415,61.568,3234
SC-20440,61.542,3235
ZD-21925,61.44,3236
MM-18280,61.44,3236
RB-19570,61.44,3236
TT-21265,61.44,3236
AI-10855,61.4,3237
TC-20980,61.4,3237
KB-16600,61.38,3238
TC-21535,61.192,3239
BE-11410,61.12,3240
LC-16960,61.1,3241
GT-14755,61.06,3242
JP-15520,61.06,3242
GP-14740,61.04,3243
JF-15190,61.02,3244
DB-12910,61,3245
ER-13855,60.984,3246
GA-14725,60.89,3247
SB-20290,60.864,3248
KH-16510,60.84,3249
FC-14245,60.84,3249
EM-13825,60.83,3250
AS-10240,60.81,3251
JE-15610,60.768,3252
DR-12940,60.74,3253
CC-12685,60.736,3254
MM-17260,60.72,3255
ON-18715,60.72,3255
SF-20200,60.69,3256
RW-19540,60.672,3257
NF-18595,60.672,3257
KC-16255,60.64,3258
CV-12295,60.6,3259
BM-11650,60.45,3260
TB-21625,60.45,3260
TB-21175,60.416,3261
MS-17365,60.416,3261
NS-18640,60.35,3262
KB-16585,60.34,3263
BG-11740,60.312,3264
CS-11950,60.312,3264
BF-11020,60.288,3265
PM-19135,60.144,3266
PB-18805,60.12,3267
GM-14440,60.12,3267
LF-17185,60.12,3267
WB-21850,60.12,3267
JD-15895,60.12,3267
FA-14230,59.994,3268
CC-12100,59.994,3268
CB-12415,59.99,3269
Dp-13240,59.98,3270
JK-15640,59.98,3270
LH-17155,59.98,3270
DN-13690,59.98,3270
EP-13915,59.98,3270
CS-12505,59.976,3271
CD-12790,59.97,3272
DW-13585,59.97,3272
BD-11770,59.97,3272
DB-13270,59.97,3272
TB-21055,59.97,3272
NW-18400,59.97,3272
SV-20365,59.97,3272
KB-16585,59.96,3273
NZ-18565,59.94,3274
CK-12595,59.94,3274
FM-14290,59.94,3274
MA-17560,59.94,3274
HD-14785,59.94,3274
TB-21175,59.92,3275
BP-11230,59.92,3275
JH-15430,59.913,3276
SV-20785,59.904,3277
SZ-20035,59.904,3277
PJ-18835,59.9,3278
CK-12325,59.808,3279
GT-14710,59.808,3279
ME-17320,59.76,3280
MO-17500,59.752,3281
AG-10495,59.712,3282
TB-21280,59.7,3283
KD-16495,59.7,3283
RB-19360,59.52,3284
JK-15370,59.52,3284
HF-14995,59.52,3284
DD-13570,59.52,3284
DB-13555,59.52,3284
BG-11695,59.52,3284
BW-11110,59.52,3284
DK-12835,59.52,3284
AB-10150,59.52,3284
PN-18775,59.48,3285
JL-15130,59.24,3286
GM-14440,59.2,3287
TC-21295,59.2,3287
AJ-10795,59.184,3288
DB-13405,59.1,3289
CT-11995,58.924,3290
FG-14260,58.73,3291
ST-20530,58.72,3292
SM-20950,58.68,3293
RB-19645,58.58,3294
RB-19795,58.48,3295
VP-21760,58.48,3295
HF-14995,58.48,3295
NS-18640,58.464,3296
NC-18535,58.416,3297
MD-17350,58.416,3297
AP-10720,58.408,3298
SP-20650,58.38,3299
EH-13945,58.368,3300
MD-17860,58.36,3301
DW-13480,58.34,3302
JF-15355,58.34,3302
AR-10510,58.32,3303
VM-21685,58.32,3303
TB-21520,58.32,3303
ON-18715,58.24,3304
CK-12205,58.24,3304
TR-21325,58.2,3305
DP-13000,58.17,3306
PG-18895,58.112,3307
CL-12565,58.112,3307
IM-15070,58.08,3308
RF-19735,58.05,3309
AG-10390,58.05,3309
DB-13555,57.96,3310
BM-11650,57.96,3310
BN-11515,57.93,3311
AJ-10795,57.9,3312
YC-21895,57.75,3313
KD-16345,57.75,3313
TS-21655,57.75,3313
TB-21400,57.69,3314
BS-11365,57.69,3314
BS-11365,57.68,3315
CK-12325,57.594,3316
LD-17005,57.584,3317
AG-10675,57.584,3317
MK-17905,57.582,3318
CA-12310,57.576,3319
AC-10420,57.576,3319
DO-13645,57.568,3320
EB-13705,57.504,3321
JH-15820,57.42,3322
PJ-18835,57.408,3323
TA-21385,57.4,3324
BS-11380,57.36,3325
EJ-13720,57.23,3326
DB-13405,57.06,3327
RF-19735,56.98,3328
BT-11440,56.96,3329
JD-15895,56.91,3330
EB-13930,56.82,3331
NB-18655,56.784,3332
HG-14845,56.704,3333
RP-19270,56.704,3333
JD-16015,56.704,3333
SC-20050,56.7,3334
JB-16000,56.7,3334
CM-12445,56.686,3335
MP-17965,56.686,3335
DP-13390,56.65,3336
EJ-13720,56.568,3337
MP-17965,56.56,3338
BF-11005,56.56,3338
EC-14050,56.56,3338
TH-21235,56.52,3339
RF-19840,56.52,3339
BF-11215,56.52,3339
SB-20290,56.45,3340
CK-12760,56.45,3340
CC-12475,56.4,3341
DB-13060,56.328,3342
BD-11605,56.3,3343
EK-13795,56.3,3343
KD-16495,56.3,3343
FC-14245,56.3,3343
DM-13345,56.28,3344
JL-15175,56.16,3345
AR-10540,56.07,3346
TS-21340,56.064,3347
KH-16360,56.064,3347
JF-15355,55.992,3348
NP-18670,55.992,3348
DO-13435,55.984,3349
JH-15910,55.984,3349
DK-13090,55.984,3349
KH-16510,55.98,3350
TB-21355,55.98,3350
NG-18355,55.968,3351
RA-19285,55.944,3352
RB-19645,55.936,3353
MJ-17740,55.92,3354
PB-19150,55.92,3354
JA-15970,55.92,3354
DB-13615,55.86,3355
JL-15505,55.76,3356
BF-11215,55.616,3357
RD-19930,55.584,3358
AG-10270,55.5,3359
MH-17785,55.48,3360
TH-21550,55.48,3360
MC-17590,55.48,3360
AY-10555,55.48,3360
TS-21160,55.47,3361
SM-20950,55.44,3362
LC-17140,55.424,3363
AT-10735,55.36,3364
ED-13885,55.36,3364
CM-12715,55.328,3365
DB-12970,55.264,3366
RB-19330,55.2,3367
AR-10510,55.188,3368
LH-17155,55.176,3369
BT-11530,55.176,3369
HZ-14950,55.176,3369
MC-17275,55.104,3370
EB-13750,55.008,3371
MP-17470,54.992,3372
TT-21265,54.96,3373
JF-15190,54.96,3373
IM-15070,54.92,3374
JM-16195,54.92,3374
EH-13765,54.9,3375
TD-20995,54.9,3375
JM-15580,54.9,3375
KM-16720,54.9,3375
LW-17215,54.9,3375
HK-14890,54.896,3376
HK-14890,54.816,3377
EA-14035,54.816,3377
HJ-14875,54.816,3377
LP-17095,54.792,3378
MS-17980,54.768,3379
BE-11455,54.712,3380
GZ-14470,54.66,3381
PR-18880,54.528,3382
JJ-15445,54.5,3383
BE-11455,54.48,3384
EM-13960,54.384,3385
DS-13030,54.384,3385
JH-15910,54.368,3386
GG-14650,54.336,3387
KM-16660,54.32,3388
TH-21235,54.32,3388
PO-18850,54.224,3389
SP-20920,54.224,3389
DL-13315,54.208,3390
RA-19945,54.192,3391
SE-20110,53.984,3392
EB-13870,53.982,3393
MC-18130,53.97,3394
JF-15565,53.952,3395
LT-16765,53.94,3396
DR-12880,53.92,3397
CV-12805,53.9,3398
MA-17560,53.88,3399
SP-20920,53.82,3400
KL-16645,53.72,3401
HJ-14875,53.72,3401
BD-11605,53.7,3402
HM-14980,53.568,3403
GT-14755,53.424,3404
RC-19960,53.424,3404
BN-11515,53.4,3405
SP-20860,53.352,3406
KB-16315,53.34,3407
TH-21235,53.316,3408
RB-19435,53.25,3409
EM-14200,53.25,3409
JH-15985,53.248,3410
RD-19900,53.2,3411
JW-16075,53.088,3412
CK-12205,53.04,3413
MB-17305,53.04,3413
TA-21385,52.99,3414
AA-10315,52.98,3415
AR-10540,52.96,3416
SW-20755,52.792,3417
BF-11020,52.792,3417
PO-18865,52.776,3418
AR-10540,52.76,3419
MR-17545,52.76,3419
FM-14290,52.752,3420
AH-10690,52.68,3421
GM-14455,52.68,3421
TB-21250,52.68,3421
SC-20695,52.59,3422
CB-12415,52.56,3423
MG-18145,52.512,3424
EH-13765,52.512,3424
JB-15400,52.448,3425
MH-18115,52.44,3426
IM-15070,52.416,3427
DL-12925,52.4,3428
Dp-13240,52.34,3429
JH-15985,52.29,3430
AC-10450,52.272,3431
CC-12610,52.272,3431
SC-20440,52.2,3432
CS-12505,52.136,3433
JG-15805,52.096,3434
SZ-20035,52.064,3435
BH-11710,52,3436
TB-21175,51.984,3437
BG-11740,51.98,3438
CT-11995,51.968,3439
CV-12805,51.968,3439
FC-14335,51.968,3439
SM-20905,51.968,3439
HG-14845,51.96,3440
AJ-10780,51.94,3441
GA-14725,51.9,3442
SC-20770,51.897,3443
AH-10075,51.84,3444
MF-17665,51.84,3444
BT-11680,51.84,3444
MP-17470,51.84,3444
BW-11110,51.84,3444
AA-10480,51.84,3444
CK-12205,51.84,3444
PS-18760,51.8,3445
SZ-20035,51.756,3446
JL-15505,51.75,3447
PR-18880,51.75,3447
MA-17995,51.75,3447
BD-11725,51.75,3447
PG-18820,51.75,3447
AR-10570,51.75,3447
BW-11110,51.712,3448
EH-13765,51.648,3449
MC-18100,51.588,3450
JM-15265,51.56,3451
MD-17350,51.56,3451
CC-12685,51.55,3452
JA-15970,51.55,3452
CC-12145,51.52,3453
SS-20875,51.52,3453
CC-12685,51.465,3454
AD-10180,51.45,3455
KH-16690,51.45,3455
CM-12445,51.45,3455
CD-12790,51.45,3455
CV-12805,51.336,3456
KD-16345,51.312,3457
JH-15985,51.312,3457
JE-15475,51.312,3457
SP-20920,51.264,3458
DB-13360,51.184,3459
LH-17020,51.184,3459
ME-18010,51.168,3460
KM-16375,51.168,3460
MD-17350,51.15,3461
JP-15460,51.12,3462
AD-10180,51.072,3463
CM-12445,51.016,3464
SE-20110,51.016,3464
CS-11950,50.997,3465
RA-19915,50.97,3466
KH-16330,50.97,3466
AS-10285,50.96,3467
SS-20140,50.96,3467
CS-12250,50.94,3468
XP-21865,50.94,3468
RD-19720,50.88,3469
ON-18715,50.8,3470
SC-20725,50.784,3471
MF-17665,50.496,3472
Dp-13240,50.454,3473
BO-11350,50.4,3474
DK-13150,50.352,3475
SW-20455,50.352,3475
BW-11110,50.352,3475
JS-16030,50.352,3475
GA-14515,50.32,3476
LC-17050,50.232,3477
WB-21850,50.22,3478
JL-15505,50.136,3479
AH-10120,50.12,3480
CS-12250,50.12,3480
MO-17950,50.12,3480
JC-15385,50,3481
PF-19165,50,3481
AJ-10945,50,3481
GZ-14470,49.98,3482
SS-20140,49.96,3483
SH-19975,49.848,3484
DH-13075,49.848,3484
PC-19000,49.792,3485
EM-14140,49.76,3486
KM-16720,49.65,3487
RF-19840,49.632,3488
JG-15805,49.632,3488
AB-10150,49.632,3488
BS-11380,49.616,3489
BN-11470,49.616,3489
LC-16870,49.568,3490
SM-20320,49.568,3490
BE-11455,49.568,3490
CM-11815,49.568,3490
RB-19645,49.568,3490
RL-19615,49.56,3491
AS-10285,49.536,3492
WB-21850,49.536,3492
RH-19510,49.53,3493
HJ-14875,49.5,3494
RD-19585,49.44,3495
AH-10030,49.408,3496
AM-10705,49.25,3497
AB-10060,49.12,3498
JE-15715,49.12,3498
BP-11155,49.12,3498
EC-14050,49.12,3498
MH-17455,49.12,3498
RL-19615,49.12,3498
AG-10675,49.12,3498
MG-17890,49.08,3499
BP-11185,49.08,3499
CK-12205,48.944,3500
RA-19915,48.94,3501
CC-12370,48.94,3501
RP-19390,48.94,3501
NM-18445,48.91,3502
SJ-20125,48.9,3503
SG-20605,48.896,3504
DL-13315,48.87,3505
BH-11710,48.86,3506
JK-15370,48.86,3506
SN-20710,48.848,3507
JM-15265,48.84,3508
KL-16645,48.816,3509
ME-17725,48.81,3510
SP-20545,48.792,3511
KS-16300,48.784,3512
CV-12805,48.784,3512
RD-19720,48.72,3513
AB-10015,48.712,3514
EJ-14155,48.69,3515
JE-15610,48.672,3516
RB-19570,48.664,3517
GM-14695,48.64,3518
KN-16450,48.632,3519
TB-21250,48.58,3520
EB-14110,48.576,3521
TB-21055,48.48,3522
Dp-13240,48.4,3523
RE-19405,48.36,3524
FM-14215,48.16,3525
BT-11680,48.032,3526
MD-17350,47.992,3527
BB-11545,47.992,3527
ND-18370,47.992,3527
PB-19150,47.992,3527
BM-11785,47.984,3528
SD-20485,47.984,3528
AP-10915,47.984,3528
KT-16465,47.984,3528
SP-20620,47.984,3528
AS-10090,47.984,3528
MG-17680,47.984,3528
VG-21805,47.984,3528
SW-20245,47.984,3528
TB-21250,47.984,3528
LO-17170,47.98,3529
MG-17875,47.98,3529
CC-12550,47.976,3530
MO-17950,47.976,3530
LS-17245,47.976,3530
KN-16390,47.976,3530
SS-20515,47.97,3531
LW-16825,47.968,3532
MK-17905,47.96,3533
DH-13675,47.96,3533
JM-15250,47.952,3534
MV-17485,47.952,3534
PG-18820,47.952,3534
MH-17455,47.952,3534
ML-17410,47.952,3534
TP-21565,47.952,3534
GT-14710,47.952,3534
JC-15340,47.94,3535
CP-12085,47.92,3536
DK-13090,47.904,3537
LB-16795,47.9,3538
EH-13765,47.9,3538
DW-13480,47.88,3539
KB-16315,47.82,3540
KH-16630,47.808,3541
TM-21010,47.79,3542
SR-20740,47.79,3542
BN-11515,47.744,3543
SC-20230,47.616,3544
EP-13915,47.616,3544
VS-21820,47.616,3544
DC-12850,47.584,3545
RW-19630,47.53,3546
LC-17050,47.52,3547
SC-20230,47.52,3547
CC-12145,47.516,3548
RD-19900,47.496,3549
EM-14140,47.4,3550
TC-21145,47.4,3550
JO-15550,47.36,3551
CP-12085,47.36,3551
LC-16870,47.32,3552
MC-17845,47.3,3553
AP-10915,47.3,3553
GT-14710,47.208,3554
RP-19855,47.19,3555
BN-11515,47.18,3556
KW-16435,47.12,3557
JE-15745,47.12,3557
SC-20725,47.04,3558
NP-18325,47.04,3558
BG-11740,47.04,3558
HR-14830,47.01,3559
GB-14530,46.96,3560
BM-11650,46.94,3561
CP-12085,46.9,3562
SD-20485,46.872,3563
RM-19375,46.864,3564
JL-15130,46.864,3564
SG-20080,46.84,3565
PM-18940,46.8,3566
JL-15835,46.8,3566
RC-19825,46.76,3567
CD-11920,46.76,3567
CM-12385,46.74,3568
DK-12895,46.74,3568
DP-13165,46.72,3569
BD-11725,46.72,3569
SZ-20035,46.688,3570
AB-10165,46.688,3570
RA-19915,46.672,3571
PG-18820,46.672,3571
RP-19390,46.64,3572
AG-10525,46.62,3573
DB-13405,46.53,3574
SZ-20035,46.53,3574
SC-20680,46.53,3574
VM-21685,46.51,3575
BD-11605,46.44,3576
SH-20395,46.384,3577
BM-11575,46.384,3577
BK-11260,46.36,3578
SC-20800,46.344,3579
LO-17170,46.32,3580
VM-21685,46.26,3581
GZ-14545,46.26,3581
SP-20545,46.24,3582
JJ-15760,46.2,3583
GT-14710,46.2,3583
SW-20275,46.2,3583
BW-11065,46.152,3584
AB-10060,46,3585
MS-17770,45.99,3586
ON-18715,45.98,3587
SS-20590,45.98,3587
MJ-17740,45.98,3587
JD-15895,45.98,3587
TS-21205,45.96,3588
AT-10735,45.96,3588
RH-19495,45.92,3589
KT-16465,45.92,3589
WB-21850,45.92,3589
BF-11020,45.92,3589
SF-20200,45.894,3590
CP-12085,45.888,3591
SU-20665,45.84,3592
DJ-13510,45.78,3593
PH-18790,45.696,3594
AS-10240,45.696,3594
PB-18805,45.68,3595
JK-15625,45.68,3595
CC-12220,45.68,3595
BD-11560,45.68,3595
SJ-20125,45.68,3595
DB-12910,45.66,3596
SC-20695,45.584,3597
AM-10705,45.584,3597
CC-12475,45.576,3598
AP-10720,45.568,3599
CC-12670,45.528,3600
ME-17320,45.528,3600
MA-17560,45.528,3600
CR-12625,45.48,3601
CA-12265,45.48,3601
PN-18775,45.408,3602
SV-20365,45.4,3603
GK-14620,45.36,3604
BF-11215,45.36,3604
SP-20620,45.36,3604
SB-20290,45.36,3604
CC-12550,45.36,3604
MS-17770,45.36,3604
DJ-13420,45.36,3604
DJ-13510,45.36,3604
FM-14290,45.36,3604
KN-16390,45.36,3604
SV-20785,45.36,3604
EM-14140,45.36,3604
LA-16780,45.36,3604
AJ-10945,45.28,3605
ER-13855,45.248,3606
KH-16330,45.248,3606
AH-10120,45.24,3607
TS-21160,45.216,3608
MC-17575,45.216,3608
LW-16825,45.12,3609
XP-21865,45.04,3610
SF-20065,45.04,3610
NP-18670,45,3611
NC-18535,45,3611
LH-16900,45,3611
TT-21070,45,3611
MF-18250,44.96,3612
EH-14185,44.95,3613
CC-12475,44.94,3614
GP-14740,44.91,3615
NZ-18565,44.856,3616
SP-20545,44.848,3617
SV-20365,44.84,3618
DM-13015,44.82,3619
LS-16975,44.784,3620
HA-14920,44.784,3620
TW-21025,44.784,3620
RB-19360,44.76,3621
AP-10915,44.75,3622
KL-16555,44.75,3622
SS-20140,44.75,3622
DL-12865,44.736,3623
GA-14725,44.688,3624
JW-15955,44.688,3624
JS-15595,44.672,3625
KD-16615,44.67,3626
ED-13885,44.67,3626
GT-14710,44.46,3627
CC-12100,44.46,3627
MH-17620,44.46,3627
MC-17845,44.46,3627
RH-19600,44.43,3628
NW-18400,44.416,3629
CJ-12010,44.4,3630
RH-19510,44.4,3630
SJ-20125,44.4,3630
Dl-13600,44.4,3630
Dp-13240,44.4,3630
FP-14320,44.4,3630
PL-18925,44.4,3630
KM-16225,44.4,3630
AF-10870,44.384,3631
SP-20920,44.376,3632
BF-10975,44.128,3633
FM-14290,44.02,3634
DL-12925,43.98,3635
SC-20305,43.96,3636
PT-19090,43.936,3637
ZC-21910,43.92,3638
DO-13435,43.92,3638
MA-17995,43.92,3638
BP-11095,43.92,3638
XP-21865,43.92,3638
MH-18115,43.872,3639
JK-15205,43.86,3640
ML-17410,43.8,3641
TB-21625,43.8,3641
MP-18175,43.7,3642
BT-11680,43.68,3643
SG-20470,43.68,3643
GA-14515,43.68,3643
SP-20620,43.6,3644
FW-14395,43.6,3644
MK-17905,43.6,3644
AI-10855,43.6,3644
DB-13615,43.584,3645
XP-21865,43.584,3645
NM-18445,43.57,3646
HG-14965,43.56,3647
TC-21475,43.56,3647
SB-20185,43.56,3647
TS-21505,43.512,3648
EJ-14155,43.5,3649
AH-10075,43.44,3650
ML-17410,43.41,3651
TC-21475,43.372,3652
XP-21865,43.32,3653
WB-21850,43.31,3654
GB-14575,43.296,3655
MH-17290,43.28,3656
HG-14965,43.26,3657
QJ-19255,43.26,3657
PP-18955,43.19,3658
AS-10240,43.188,3659
RA-19915,43.176,3660
DB-13615,43.176,3660
KB-16405,43.176,3660
CB-12025,43.176,3660
TR-21325,43.13,3661
MF-18250,43.13,3661
LC-16885,43.12,3662
JD-15895,43.12,3662
MH-17290,43.1,3663
MS-17770,43.1,3663
DB-13360,43.056,3664
SA-20830,43.04,3665
CC-12145,43.02,3666
EM-13825,43,3667
KT-16465,42.976,3668
VD-21670,42.95,3669
JC-15775,42.93,3670
CA-12775,42.85,3671
TB-21400,42.81,3672
NG-18430,42.8,3673
DM-13345,42.76,3674
BP-11050,42.76,3674
CC-12685,42.76,3674
CB-12535,42.68,3675
JF-15295,42.624,3676
EP-13915,42.616,3677
BF-11020,42.616,3677
LP-17080,42.6,3678
CM-12655,42.6,3678
AA-10645,42.6,3678
CV-12805,42.408,3679
SC-20050,42.384,3680
SB-20290,42.368,3681
KL-16645,42.28,3682
KE-16420,42.24,3683
AG-10495,42.24,3683
BG-11035,42.208,3684
TT-21220,42.048,3685
PN-18775,42.048,3685
VT-21700,41.988,3686
CV-12805,41.96,3687
NP-18325,41.96,3687
LA-16780,41.96,3687
NZ-18565,41.96,3687
KH-16630,41.96,3687
CS-11950,41.96,3687
LP-17080,41.96,3687
DN-13690,41.96,3687
PP-18955,41.958,3688
KF-16285,41.95,3689
SW-20755,41.94,3690
JD-15895,41.94,3690
NS-18505,41.92,3691
YC-21895,41.92,3691
BF-11275,41.91,3692
GH-14410,41.904,3693
SP-20650,41.904,3693
LA-16780,41.9,3694
MM-18055,41.9,3694
AJ-10945,41.9,3694
NM-18520,41.88,3695
VP-21760,41.88,3695
SW-20755,41.86,3696
LW-17215,41.86,3696
DC-13285,41.86,3696
SG-20605,41.86,3696
SO-20335,41.86,3696
MT-18070,41.86,3696
CC-12220,41.85,3697
PB-18805,41.72,3698
JM-16195,41.72,3698
AA-10315,41.72,3698
EM-14140,41.6,3699
GM-14500,41.6,3699
ST-20530,41.584,3700
SL-20155,41.568,3701
BO-11350,41.568,3701
VP-21760,41.568,3701
MC-18100,41.552,3702
DK-12835,41.54,3703
CA-12775,41.472,3704
JS-15685,41.472,3704
EA-14035,41.472,3704
EB-13705,41.472,3704
MP-17965,41.424,3705
EH-14125,41.424,3705
JK-16120,41.4,3706
CK-12205,41.4,3706
DH-13675,41.4,3706
FM-14290,41.4,3706
LR-17035,41.4,3706
CM-12715,41.376,3707
TB-21280,41.37,3708
DL-13330,41.37,3708
CB-12025,41.36,3709
JM-15250,41.328,3710
AS-10135,41.28,3711
MA-17560,41.28,3711
AR-10405,41.28,3711
AS-10240,41.256,3712
SC-20770,41.24,3713
DS-13030,41.22,3714
GM-14680,41.04,3715
SF-20065,40.99,3716
BD-11605,40.99,3716
MM-18280,40.99,3716
GM-14680,40.97,3717
EH-13945,40.968,3718
GH-14665,40.92,3719
CC-12100,40.88,3720
FA-14230,40.784,3721
NL-18310,40.784,3721
SH-19975,40.776,3722
EH-14185,40.776,3722
PB-19105,40.776,3722
CA-12055,40.752,3723
JM-15655,40.74,3724
FM-14380,40.74,3724
AG-10270,40.74,3724
JO-15550,40.74,3724
RD-19660,40.74,3724
PJ-18835,40.736,3725
SC-20725,40.712,3726
JD-15895,40.7,3727
NC-18535,40.7,3727
MC-18100,40.68,3728
SE-20110,40.68,3728
MC-18100,40.68,3728
EB-13870,40.68,3728
CS-12250,40.68,3728
BW-11200,40.67,3729
EH-14125,40.635,3730
BM-11140,40.56,3731
TA-21385,40.56,3731
LS-17200,40.54,3732
MS-17710,40.48,3733
NP-18670,40.48,3733
MC-17590,40.48,3733
NG-18355,40.48,3733
MK-18160,40.46,3734
DM-13345,40.46,3734
MB-17305,40.44,3735
GA-14725,40.41,3736
BV-11245,40.3,3737
EM-13810,40.29,3738
AG-10675,40.29,3738
PF-19120,40.256,3739
JA-15970,40.24,3740
RD-19900,40.2,3741
RB-19435,40.2,3741
JE-15475,40.2,3741
NC-18415,40.176,3742
SC-20440,40.176,3742
BK-11260,40.14,3743
RC-19960,40.096,3744
FA-14230,40.096,3744
DA-13450,40.08,3745
MA-17560,40.08,3745
IM-15055,40.08,3745
RF-19840,40.05,3746
GM-14500,40.032,3747
MW-18220,40,3748
CJ-12010,39.992,3749
BD-11770,39.992,3749
BB-11545,39.992,3749
CL-11890,39.99,3750
GG-14650,39.99,3750
LC-16870,39.984,3751
SP-20860,39.984,3751
HE-14800,39.98,3752
JF-15190,39.98,3752
MV-18190,39.98,3752
KD-16270,39.98,3752
BV-11245,39.98,3752
BK-11260,39.96,3753
BD-11320,39.96,3753
JO-15280,39.96,3753
JF-15295,39.96,3753
MD-17860,39.96,3753
IG-15085,39.96,3753
SO-20335,39.96,3753
EB-13750,39.96,3753
LW-16825,39.96,3753
DH-13675,39.96,3753
GM-14680,39.96,3753
AA-10375,39.96,3753
VM-21835,39.936,3754
MV-18190,39.92,3755
DS-13180,39.92,3755
EB-13930,39.92,3755
MP-18175,39.92,3755
JE-15475,39.92,3755
BF-11080,39.9,3756
LS-17200,39.9,3756
CS-12250,39.9,3756
HW-14935,39.89,3757
DJ-13420,39.88,3758
TB-21355,39.88,3758
RD-19900,39.88,3758
NS-18640,39.879,3759
EB-14110,39.872,3760
RD-19900,39.84,3761
AB-10105,39.816,3762
CM-12235,39.808,3763
SC-20305,39.76,3764
BN-11515,39.76,3764
FA-14230,39.72,3765
CS-12355,39.68,3766
MA-17995,39.68,3766
HG-14965,39.68,3766
EH-13765,39.68,3766
DB-13405,39.66,3767
BD-11770,39.624,3768
JS-16030,39.624,3768
MH-17455,39.594,3769
GA-14725,39.582,3770
CK-12205,39.552,3771
SS-20515,39.48,3772
SV-20935,39.312,3773
CC-12475,39.296,3774
PO-19180,39.28,3775
DB-13060,39.264,3776
NC-18415,39.152,3777
DD-13570,39.128,3778
BE-11335,39.08,3779
SP-20650,39.072,3780
TB-21250,39.072,3780
JK-16090,39.072,3780
MC-17605,39,3781
GB-14530,39,3781
AF-10885,38.976,3782
MW-18220,38.976,3782
ZC-21910,38.976,3782
SU-20665,38.97,3783
MA-17560,38.97,3783
RB-19570,38.9,3784
DP-13105,38.88,3785
ND-18460,38.88,3785
CC-12670,38.88,3785
DL-13315,38.88,3785
CW-11905,38.88,3785
NL-18310,38.88,3785
CC-12370,38.88,3785
PW-19240,38.88,3785
SN-20560,38.88,3785
EP-13915,38.88,3785
ED-13885,38.864,3786
JW-15220,38.864,3786
DJ-13630,38.82,3787
JB-15400,38.82,3787
KH-16330,38.784,3788
AG-10675,38.71,3789
Dp-13240,38.62,3790
HL-15040,38.6,3791
RF-19345,38.52,3792
HF-14995,38.52,3792
RD-19720,38.432,3793
AB-10600,38.388,3794
BP-11155,38.376,3795
MA-17560,38.34,3796
LM-17065,38.34,3796
LH-17020,38.29,3797
NH-18610,38.28,3798
AW-10930,38.272,3799
JA-15970,38.256,3800
BD-11320,38.24,3801
DP-13000,38.22,3802
EP-13915,38.19,3803
EC-14050,38.16,3804
TG-21310,38.136,3805
TS-21160,38.088,3806
MP-17965,38.088,3806
TP-21565,38.08,3807
LS-17245,38.04,3808
PJ-18835,38.016,3809
NZ-18565,37.94,3810
LF-17185,37.94,3810
TB-21400,37.94,3810
NG-18430,37.94,3810
EH-13765,37.94,3810
AB-10255,37.94,3810
BW-11110,37.94,3810
ES-14080,37.94,3810
NG-18355,37.91,3811
NC-18625,37.896,3812
Dp-13240,37.88,3813
NC-18340,37.84,3814
PO-18850,37.764,3815
NB-18655,37.76,3816
JC-15775,37.752,3817
BT-11305,37.74,3818
VP-21760,37.74,3818
AG-10270,37.68,3819
MF-17665,37.68,3819
FH-14275,37.68,3819
DA-13450,37.68,3819
RD-19900,37.68,3819
BT-11395,37.68,3819
EL-13735,37.66,3820
DC-12850,37.608,3821
PJ-18835,37.6,3822
LP-17080,37.59,3823
MA-17560,37.59,3823
SM-20950,37.52,3824
BD-11320,37.52,3824
NZ-18565,37.52,3824
KH-16330,37.464,3825
EM-14095,37.44,3826
CK-12595,37.44,3826
LP-17080,37.44,3826
PG-18820,37.425,3827
MH-17290,37.408,3828
MM-17920,37.408,3828
TS-21205,37.4,3829
RA-19285,37.392,3830
DK-13375,37.376,3831
SC-20575,37.376,3831
JM-15655,37.32,3832
PO-18850,37.32,3832
DB-13270,37.312,3833
KM-16225,37.3,3834
AB-10165,37.296,3835
GT-14710,37.24,3836
AM-10360,37.224,3837
CA-12310,37.208,3838
AJ-10780,37.2,3839
BC-11125,37.17,3840
MS-17365,37.17,3840
CD-12790,37.056,3841
HA-14905,37.056,3841
LD-17005,37.05,3842
MR-17545,37.008,3843
PJ-18835,37,3844
DH-13075,36.99,3845
RO-19780,36.96,3846
EC-14050,36.96,3846
NP-18325,36.84,3847
SP-20860,36.84,3847
RD-19585,36.84,3847
BF-11170,36.792,3848
KW-16435,36.792,3848
AB-10255,36.784,3849
DP-13390,36.784,3849
RP-19855,36.784,3849
AS-10240,36.744,3850
EA-14035,36.738,3851
MM-17920,36.672,3852
RD-19585,36.63,3853
CK-12760,36.63,3853
MS-17365,36.63,3853
AZ-10750,36.63,3853
JJ-15445,36.624,3854
JF-15295,36.624,3854
BS-11380,36.624,3854
CC-12220,36.6,3855
BS-11665,36.6,3855
AS-10090,36.56,3856
CV-12295,36.56,3856
PS-18760,36.544,3857
SC-20260,36.51,3858
RR-19525,36.48,3859
EJ-13720,36.44,3860
PS-18970,36.44,3860
XP-21865,36.44,3860
HM-14860,36.4,3861
KN-16705,36.4,3861
AR-10570,36.4,3861
SE-20110,36.4,3861
MA-17995,36.4,3861
SF-20965,36.36,3862
MG-18145,36.336,3863
BC-11125,36.32,3864
AS-10045,36.288,3865
JK-15730,36.288,3865
EJ-13720,36.288,3865
